Fednum,EDA - Fundraising Report,EDA - Financial Report,EDA - Daily Notification,EDA - Dashboard
46006,docs.google.com/spreadsheets/d/12he-fMJHzKNzkdymrvB9xwYZnduEmymSqLMfrDZ8r_8,https://drive.google.com/drive/u/0/folders/1SickKPNIw6JEVfIOQ1QxyRtf8TtN71Nq,https://docs.google.com/spreadsheets/d/1yzfMvM1lK4IUGkykTmBpRiws1j1WZrT9O5EYYg7M2ps,https://docs.google.com/spreadsheets/d/16fU1XPvBrCSOX-lvwMxh1WgWFcJUPGBppUtIZ6TFkeU
46007,docs.google.com/spreadsheets/d/1huj5MJ2nYoidsOovNKFDthqf0n8wAG5FAcqkJVLEWSs,https://drive.google.com/drive/u/0/folders/1DZbNiSVaeYdEk0vexm1dpZPGib5LTkF_,https://docs.google.com/spreadsheets/d/140thLzWEvLxydq0899SRaToybG2ckKwzttbDea0cQGA,https://docs.google.com/spreadsheets/d/1Lxm14WyfnfOeOr6qzAEkorwIT4uDFRIHfh7SxwJRLb8
46008,docs.google.com/spreadsheets/d/1muUHhgQ6tpIL_Wz4d-y18V8uDcIalIPHafJ3_9iSJEk,https://drive.google.com/drive/u/0/folders/1PlG-5mp1XqQlWzHxXid--q6Asrjb_ysO,https://docs.google.com/spreadsheets/d/1mpXSbnluAT8Q5RTOvfWLrdpXE3cbsNye4XzXam39wSE,https://docs.google.com/spreadsheets/d/1MwUTtAsqo3Y0VwSHMTpoUss9kiVCsA1EddNFEkgAsC0
46009,docs.google.com/spreadsheets/d/1n6_2v5j9uPpMfzxfG3CDV97IWJ-rzS6_v5jNYTrT1wg,https://drive.google.com/drive/u/0/folders/14q3EUri4DgpwFU3dNts84krHIFeuf4Om,https://docs.google.com/spreadsheets/d/1GgVGlyUUzG6sYI--Hdf9zOKZ-zLtsVlTVh-F2VwQslM,https://docs.google.com/spreadsheets/d/1NBlZRSAEdu_AqxqQJVrpLItP2uuCIFHbbiZgN1u3OWo
46010,docs.google.com/spreadsheets/d/1X3NYKP_gtbdvVRL3NS_wKr3qIzV8WEuWaKfOXqx878Y,https://drive.google.com/drive/u/0/folders/1AGyyd4wFuPDEdY2wv4BOvloZEvzPcLk4,https://docs.google.com/spreadsheets/d/1Cf8tQPeeWG0t93-PubTV2qu3tbce10sJ1ZRr-rdLQIo,https://docs.google.com/spreadsheets/d/166tygF8DoM_1jSB-44tGIK_Gpk0swF-H4FcP26Prw9g
46011,docs.google.com/spreadsheets/d/1Ag95WerSSRVU_kqseRU-mDuoEaN2i-rPYe74C61PYDw,https://drive.google.com/drive/u/0/folders/1iNyNYPklTJsLadBVsHGvn9RwaMP79cdt,https://docs.google.com/spreadsheets/d/1Za2AQb-O1ejIiJ1qnwpx7y37utc1WzseYgnQAHOOoWg,https://docs.google.com/spreadsheets/d/1YKyjcfeY1EgFCdkp45YGHoS6Q0CRYDtCInDWsZ7MXkA
46012,docs.google.com/spreadsheets/d/1fieLR3Wl2flZNixplYXmvckX6Ro2SqBkRdYsphBmJIg,https://drive.google.com/drive/u/0/folders/19xN2qxFYrasr36xmrO7gqgEnzUXbk9uF,https://docs.google.com/spreadsheets/d/1wB-4b8cFWpvb2nCiyv8BKiYLZKDkGAem4Dlbt3R1_Lc,https://docs.google.com/spreadsheets/d/10NbWFGLV1OdUnZSVFu7USqH_nc1TjElM9aYVwu2305s
46013,docs.google.com/spreadsheets/d/1u4nE0MwKGnfnw7oZZjsL4OER79Efg20xTLjWOCDBMPc,https://drive.google.com/drive/u/0/folders/1F4YGUzGr6c0JJra7qdzvskJCgdy6Rz6w,https://docs.google.com/spreadsheets/d/1grUdAuS42wq9VPetYGZ4kcPOJrgxyXQmJMHIS1f4368,https://docs.google.com/spreadsheets/d/1EoJT7kgaTKVqTYWQXsATy9dazGAd3WcAz3n0-Sk2dxI
46014,docs.google.com/spreadsheets/d/1px7I7Ot29APwk3jWZHtvWjaBX9Co_-dVsQxGB25RJKQ,https://drive.google.com/drive/u/0/folders/1Rq9OODriHY1CvB_MS14rI8DsrWzJZZuj,https://docs.google.com/spreadsheets/d/1s1mlT6qYnOMPH8DVY08U9a959uflnuP5eLcOCbLqBIA,https://docs.google.com/spreadsheets/d/1eNrgPewzVXL0WPMcdlidZ00dlgAWodLmAEbcg9LP3VU
47001,docs.google.com/spreadsheets/d/1bqQEJ0ofy-5WbtE5TGrKr8QNG6eb-__XvllNYeyGHic,https://drive.google.com/drive/u/0/folders/1CMzKZ83WoiH_z1V7osOnfyG27RmzrA9S,https://docs.google.com/spreadsheets/d/14GNz1A6hwKlMtfkMNPun4KfPknYuX7seaGEFNT9IQ1E,https://docs.google.com/spreadsheets/d/1D2MYFBLG6izUIBGO7L26mcxBdITcsnEqsKNsL8yMqZ8
47002,docs.google.com/spreadsheets/d/15VXcl-DxBmlzfRLOlxiAsOk_CqHv_ZYWl53HdwTqhG0,https://drive.google.com/drive/u/0/folders/1B40kxYFybf6iliOCnsoomjv9HRbpc_zi,https://docs.google.com/spreadsheets/d/1FNDtpXxWrNk9V_-r5kS1YX3QJak9C3wDtj50UwXkolo,https://docs.google.com/spreadsheets/d/15Fi3ivMk9NLoKjqeYV5k4X-5B1W6vgBKwkXbTo03NMo
47003,docs.google.com/spreadsheets/d/1ax2Vr-7s8Qt6o8H2MSiAP2ym0JCdU-AUla4QTboawE4,https://drive.google.com/drive/u/0/folders/1eFNfoCZpciPQy7piIcEcqT7tEzBf5hMd,https://docs.google.com/spreadsheets/d/1ZKTeEJ5IEpo_xJ2ofWuHs7dnKtCjIFNqNyEjS0ZOwZg,https://docs.google.com/spreadsheets/d/1DfziIiyk3n6mP245XMje3jc3w-XVku290UmbVu0C73Y
47004,docs.google.com/spreadsheets/d/14iLQmm9fnzJ3MkraNC5ekJiPH5bzFhKf4-3czOnmfUw,https://drive.google.com/drive/u/0/folders/1uFBNkqGzcN7T83WKmP5YaCeL2zHwDv4x,https://docs.google.com/spreadsheets/d/1MACtUrvK7KfPA876kxlELXb_XlmbdTdOulHtYcWNh7U,https://docs.google.com/spreadsheets/d/14cuv7-w8zVJkxnvpeNA5PgbA-XTy27Mi1gWnh9W7C4Y
47005,docs.google.com/spreadsheets/d/1P5iZ7KKPlJKnI6rAlmzlHA8Z7Mj-yzxh3ePk7ssL_8U,https://drive.google.com/drive/u/0/folders/14VdLIzodyRR7BypL-92-5wAYh87ifPgq,https://docs.google.com/spreadsheets/d/1qWpJjYi7NydUZNd1qIaCIqhyIUFQ6uIo80vOUY6f7c0,https://docs.google.com/spreadsheets/d/1GJhdpYeYu5np-70UWD6_UMOR0mhKD6UfdASCBPvAb1U
47006,docs.google.com/spreadsheets/d/1dozFBXoDIArlruPccm_EO0tn_kOk6-z0Tfa4UbLXPEY,https://drive.google.com/drive/u/0/folders/1WtzcReyZSt-sKGiyy6OIi9xx5gf4RgcU,https://docs.google.com/spreadsheets/d/1Jh-XQDCXiuPMiF9TqQyIy0Ljn7IRpcfQBDOh3N3oA_4,https://docs.google.com/spreadsheets/d/1d8P6tgLE_yyn6fL2GFx22qXKd1cn06CS4CywT7vpYVw
47007,docs.google.com/spreadsheets/d/1t6t0tAs4NFa5WytHvqw7X2gi6eErr7Tskzxh4cyqphA,https://drive.google.com/drive/u/0/folders/10o_ocuAW8cCEHlWHiXM7UUsdWayNgv9K,https://docs.google.com/spreadsheets/d/1Sn1D5nz1HX9jbYx2RjbMvrQh8382uy4Pb9mlM0zKd6Y,https://docs.google.com/spreadsheets/d/1kySMu0_DAn-WS7maF__P8_klPwJGLTvdQ_vWTOr_67k
47008,docs.google.com/spreadsheets/d/1iaYCGs6GCnT7BNtBvWVXg540xgXwa4eLrHl3JEgHIsI,https://drive.google.com/drive/u/0/folders/1Tsg7M5rlScfC5Jerv9giy5_JmE4odrMI,https://docs.google.com/spreadsheets/d/1UYCm9aY4iGTztYxpBbfdUjhoe_kGe8FaviGyPwHW66g,https://docs.google.com/spreadsheets/d/1EBcf3cgHwCd8sn6tJhNK9BZc2TZbAtVtKk98SDjfFhA
47009,docs.google.com/spreadsheets/d/1t-cF3QvaGL0drHfeJB6N9xvp22QhDiw6Hc0AISfH-mc,https://drive.google.com/drive/u/0/folders/1-5Lqg3cRM3cYSigaRLw_B-ou55OQo6V8,https://docs.google.com/spreadsheets/d/1caJs4RjkPEhjCyEVUUhYGAFm_DZv1k6i_6KS1JPXRn4,https://docs.google.com/spreadsheets/d/1CY--LrSvYmqHkSLyWwkhyyTrllYKGWXHIDg8zPWJkPg
47010,docs.google.com/spreadsheets/d/1ipMtqnVLiIOft9LoClVtuSrd3NEuaS_6XIN7SHOwyto,https://drive.google.com/drive/u/0/folders/1WIY_arIKNDG94GQELDInM1Uaa_gWVh8a,https://docs.google.com/spreadsheets/d/1uHKJD3twkC1m-YgwzC2TacawlI-o-L3bYEFPh72PQYA,https://docs.google.com/spreadsheets/d/17fQGFPj-mbqwsSj8B_1QY18KIxN09ePB07s3WVAaJew
47011,docs.google.com/spreadsheets/d/199b0oQ13r2lG1ab-MkorSp9Wc9rJ09QE8dRQhfx55c4,https://drive.google.com/drive/u/0/folders/1RVkflzmyq6knVuHvTjahcMZTSBt7mkVl,https://docs.google.com/spreadsheets/d/19FHZe7GOiRjfmEI9OI_UpwAE-zeevnyeNONZFIcTqNI,https://docs.google.com/spreadsheets/d/1IJyXcR9t52VvUbBEJ5uD_-n4tzBrNyrBcRs9pFfi_N8
47012,docs.google.com/spreadsheets/d/1gPwE5pjNZYPtgLiE2KlWt_rDDxHz6s8b5--a6aa2psg,https://drive.google.com/drive/u/0/folders/1Q6xUsLorsPItULbriWzXw3rSHXoqYhmg,https://docs.google.com/spreadsheets/d/1RK6PXRk13wJTtYrTu-X1Uym87YaqiJmDnmg6zxoNBTQ,https://docs.google.com/spreadsheets/d/1r3EfQbbDrqhsNJ70sz9tCFRrWoZPGNWARaTSy-H5GUY
47013,docs.google.com/spreadsheets/d/108WFaSrxVN2Mx22Gjzph7E6SltFkBBjXqR_jF_WkUeI,https://drive.google.com/drive/u/0/folders/1FGD3bUZV1mTOTCfnOGxX6kRWM0kb02Yi,https://docs.google.com/spreadsheets/d/170AupuR4DTXxylVUja9yhf_1LDf7ZZB0pXs5fWZJiBQ,https://docs.google.com/spreadsheets/d/18tJkMciIntE9jfLjuJ22OvZZdz3dJ-uIs4MK4OQ2mkE
47014,docs.google.com/spreadsheets/d/1TbT8iUYW7fKO-J6EeC_74cwBJnhVWlC4kXIR7WAbUUc,https://drive.google.com/drive/u/0/folders/18lVafjWyTyI_PSFTNp98qfqG3adHSzQg,https://docs.google.com/spreadsheets/d/1LpyYwC5BWiRAopwLkHWXxq5T4p8qANt_RB80G3DJmwU,https://docs.google.com/spreadsheets/d/1-I1GSUeHvMG-vKjFnvF2jrkJdmaDTrlIf1eOe4zVm-k
48001,docs.google.com/spreadsheets/d/134qj-VDmztHKf2CQiGMtCtSEXernZ4lkuOMRLxCkpWE,https://drive.google.com/drive/u/0/folders/18LOz6Ohr6IZKYht0Jh1rK4O-OdnRGeUp,https://docs.google.com/spreadsheets/d/1eMjPpSAuPPd5SVHLttYjosr-cvslT2tL4zr_00TnI2k,https://docs.google.com/spreadsheets/d/15axKHBsuZvs9ObZgMdm-h9ulgW5HeueCJY4uW8hJyyM
48002,docs.google.com/spreadsheets/d/1-Pm6IRLYV3gA8J5RUnv2ewtQLcHx1l80CQnemOaomT4,https://drive.google.com/drive/u/0/folders/1Fa2G7Ww4R-RgQfG_wvBgJo_A1jB29_8D,https://docs.google.com/spreadsheets/d/13m-hny7rdC87OUDERZt1c3Yc-yzqEjECBZeC7yXBLoI,https://docs.google.com/spreadsheets/d/1j6iYZXGIC1gkXRbPuRxYRuIpqCcZAE0wwTfbTgsajEA
48003,docs.google.com/spreadsheets/d/1lJgO_j2JWqbh6l5VLu486p8V1sDb91OcNbIjuMO6rU0,https://drive.google.com/drive/u/0/folders/1Q8INxwB3eV68E7lMCQbPNe0KaHMpXXrj,https://docs.google.com/spreadsheets/d/10POvqB_DYKeH58gIED-q4Gy2_Z9eErML_xh2O8KMeeA,https://docs.google.com/spreadsheets/d/1bAc2Soxdge8xyRV-Ptx8FkFTXqz1tGRQTnfy6hMcJWI
48004,docs.google.com/spreadsheets/d/1rNBywr_BINCOIPAOyq6JxEew95jCuEjEvH9TkCz5Ja0,https://drive.google.com/drive/u/0/folders/1vSzUuTJkCrILcSkoyDd_qZamP_rv0_nW,https://docs.google.com/spreadsheets/d/1zTCAQa98wFSPsMK7Vm7a_tlz4_eYK0rrLMS5DSMIpWM,https://docs.google.com/spreadsheets/d/1GKHMru4n9aOglnV_Wmmj0V7vThjYV53Ke6kMCQiGTo0
48005,docs.google.com/spreadsheets/d/1db_VOz_2FQwSVRSa18-dpWkwLfOAa3dlj4i7wI1Cn7A,https://drive.google.com/drive/u/0/folders/1mf-qxQNpPEkbpORr4oNQC98aJpmJB4du,https://docs.google.com/spreadsheets/d/1Xh7QBLgNh2Dz-t1AMQqCDHoq9pSey3EAqM3bOPfZqpM,https://docs.google.com/spreadsheets/d/1u4YloqgQ4KRoR7bRyydbpfesaBSjhWepwT-4P5YFTcc
48006,docs.google.com/spreadsheets/d/1uJsLYQa5jrci3e2lL6aNl3rH7btwNWMsvMIMzjJ6e-Y,https://drive.google.com/drive/u/0/folders/1RYT-vTDBWdPn80iOmD1Kpd9rhSamQTPb,https://docs.google.com/spreadsheets/d/1-Ve6V6O_meKp_iQlOqoAEaIMvj5RrO3UFg_ILaKJ9Jk,https://docs.google.com/spreadsheets/d/1XsYyyBUX-sMpduTQbp-KOYxmEcMu5aJTvo5tAM7B4R0
48007,docs.google.com/spreadsheets/d/1dyYXSC4yl-WMQMp-3-Wv_0xod1KPhR8AcrcFl2C37XE,https://drive.google.com/drive/u/0/folders/1sP_LOj4TbwM-U8GG9oaovEYZQRY4-nxd,https://docs.google.com/spreadsheets/d/1xWybBs8US6eZwBRNd8jw1P5Lh-6qRcmZ2wBGKxY5N80,https://docs.google.com/spreadsheets/d/1a0QD2Ub4wb-27YJJEQATjz7tfSlbZUElaY53ufZA_rg
48008,docs.google.com/spreadsheets/d/1Q_vyoCdx-2XnPkdZ3LXgredLS0S4CkRuBC4ZOmnGx64,https://drive.google.com/drive/u/0/folders/1rfuOclurZ_4dWvlLbI9HH128Gp40Xmma,https://docs.google.com/spreadsheets/d/1-WW8P7SygYmG388yhnyebQYwfH1zF-jlWWGWqE24k34,https://docs.google.com/spreadsheets/d/1MVnBzNN_cA16ekAKqWMlkO9TULHbuR6Xw_WtPFvlawc
48009,docs.google.com/spreadsheets/d/1t9Xv5EyG0bgmVs5b1qEWBQtvIBI2Gl_aMcfNPj8uyqo,https://drive.google.com/drive/u/0/folders/1TulwzhyqbFG07dDzoTPi_5uQpq0XJfNG,https://docs.google.com/spreadsheets/d/1td-s5jHVw3mhdslQh5NastaJChx-by9Alb19hW7QtN4,https://docs.google.com/spreadsheets/d/1pFTMwai1hK4AftwQnpSbc0yuvfCzYouciEZHqcBZokg
48010,docs.google.com/spreadsheets/d/11BrpJp4GLfm20cpkAyjuiOy9F1nCJKe6L7RxvVID6jw,https://drive.google.com/drive/u/0/folders/1wEUPl6igathbnM9hyptRQBgbzLxWx0NC,https://docs.google.com/spreadsheets/d/1iFm4GKNR48Z3zshBKD_Px43vulRWRaEJ-E6fQ4Pyih0,https://docs.google.com/spreadsheets/d/121yTBUMAMxB9mtF2ukRWnag5hqNTVsxeht-of5Pva4w
48011,docs.google.com/spreadsheets/d/1fyt4GN8c2AkLn-MguKHxGF6_ppj5QBXMNaD2UGLXi2o,https://drive.google.com/drive/u/0/folders/1UmHdDLop-hZfKwB-QdBTfUjXTECy3mDu,https://docs.google.com/spreadsheets/d/1tiAOTDF15gl8twZ61YK0ckBTabCkwbxgE27z_ZobFr0,https://docs.google.com/spreadsheets/d/1EOwrE1bFPcB5KpaWbewLlL1mVvWNcgpqJIltnE-5NWY
48012,docs.google.com/spreadsheets/d/1qx8-Es40fF9WAcy7jFnEhpHC-m4k7JorOAgwAwMJBqw,https://drive.google.com/drive/u/0/folders/1OxWSgtw1QrA9rkver90KvVsKTfgSsP_4,https://docs.google.com/spreadsheets/d/1oze-Xn0m5fjhc723LgDXmm47MtPK_B52yxdU_PTvt0s,https://docs.google.com/spreadsheets/d/1bojWrgqgGMPPN4B5Lsafr8WUD88AodlxfSGNHrlTdb0
48013,docs.google.com/spreadsheets/d/1r4J4Vi-mYCgtGIWlZFFitZFt5PwkHqpr0mAC94ltv34,https://drive.google.com/drive/u/0/folders/17MSW56VJmMqd9jdq1a8XWRf0cRtHLTV9,https://docs.google.com/spreadsheets/d/16yDHGbY__lX_fXAbB7BykAMIunlrmBwwiEkNdnm6_xM,https://docs.google.com/spreadsheets/d/1LK5p_usD3I-Z7u8hOCMpr2UJUM2umkseo7GcBozmoF4
48014,docs.google.com/spreadsheets/d/1mrASblsVM3YVBlUM9lF3Ej7J6FKgA_P7zVt8yrV8IPE,https://drive.google.com/drive/u/0/folders/1qbVGZ2ZRJklA21lYedYO1rF2PZr8Q_Ii,https://docs.google.com/spreadsheets/d/14Pi75ixuxpHI2EIogagCnQAPV_F8-RsQaj5uw8cALrs,https://docs.google.com/spreadsheets/d/1LnFmcDIjxwExKCjkMQqf2aO-vVSgwZcd-BrsEdrWGXw
48015,docs.google.com/spreadsheets/d/12bAItISJRG2RW60Y1uPDqND4OD3sdcFS5hILyClHUKE,https://drive.google.com/drive/u/0/folders/1sJWRVIQCyEbDW03b_divzRxklABOVOST,https://docs.google.com/spreadsheets/d/1flB1UL_xNH_C78P6hMZTXQzFszw_nHNA5vN3uGzqzXw,https://docs.google.com/spreadsheets/d/1nuPxmcy4-bBZiL9b6xQoH3NxQshGwGi8tiJiRUZVSa0
48016,docs.google.com/spreadsheets/d/1RrzArgN8K6PRecCZKorIWYvOgaMaNI9IkC6z7qNNz14,https://drive.google.com/drive/u/0/folders/17FCjkh63pBWGYaWsdQjrgeSiloHXWAMR,https://docs.google.com/spreadsheets/d/1oQpUh9FeO4lNgxwdf4alnY3SZByrGEanBBf9OT8y_zY,https://docs.google.com/spreadsheets/d/1oU0HR6SKv4qYbnXF8WgqMWtKDMrFoiakCb5ab5S-_eo
48017,docs.google.com/spreadsheets/d/1z4fBgMVNgDraiM499xp5c8yjz_QxZGH9Wr2QQ5-JdK4,https://drive.google.com/drive/u/0/folders/1l82eggC5Gmlw5Xs7E6rLhzpoR4Hwsky7,https://docs.google.com/spreadsheets/d/1KYiu8ZkvZ5P08nyyXQMkeCqYQ5B-Xi0pw2LqlYV7Bag,https://docs.google.com/spreadsheets/d/1geHEDDXxty0RvxT1vBrFGJeXwkVS2I_vk1FkAdyl75A
48018,docs.google.com/spreadsheets/d/1Mfl52C_dWJLR45sCsUtbrEKbX-J3uEkZof7HZ60Jjk0,https://drive.google.com/drive/u/0/folders/1vTWuCF66fF7KH4dbMN9wn6Go_1XfG4ut,https://docs.google.com/spreadsheets/d/1MalGxN2uUHIRNP0p-emO85i2vsEQXys9oJLLtxg3UB0,https://docs.google.com/spreadsheets/d/16_005IojuLA2kA8cEl6P3kD7P5vQG9Erv49RMscXdE4
48019,docs.google.com/spreadsheets/d/1XzChpWDW0EA9Cx7TjIWiQ-6s0GxJ9P5tnexO-_iFxUc,https://drive.google.com/drive/u/0/folders/1xi6J_t8tVvI2z_nn3-P7g-B-KxQNj2LK,https://docs.google.com/spreadsheets/d/1hpBsx0SuC-q2M9MCPBw16iUeNtqGCyrbPwdplmk4fFM,https://docs.google.com/spreadsheets/d/1ruc4ec4qgCCQwGE5lBvMJuiOy7r8InJDe1eYECOqlXQ
48020,docs.google.com/spreadsheets/d/1iQ491oJEjYc3KEBEQd4jqxBeS0HOT_JBz7JJpGaFgL4,https://drive.google.com/drive/u/0/folders/1BpMbR_FnO0wsGKN4FzMmmljBGQCWhG5p,https://docs.google.com/spreadsheets/d/1aaumbxLIX71TWcRRi5sAA94EB7GHeCu3q76PbT5pJKg,https://docs.google.com/spreadsheets/d/16eNTCixfyHv5Dp-YT6V2ltesdLpEQE-ShS7vTyBo4Hs
48021,docs.google.com/spreadsheets/d/1nqBy3mW3f4ozugiPMdkNB02WgvZAJYoZdVLJjbWd6-I,https://drive.google.com/drive/u/0/folders/1aLHRKRw6R-1kTjn86AgQOeF1lrTZ6bES,https://docs.google.com/spreadsheets/d/1y73-y5prWmzT38m0lFaJhxKHD9Y0C4UWJJZQKQyQe5w,https://docs.google.com/spreadsheets/d/1knui5Ih6heQ7T4f3hLK3EgSkbuyAVVR3-rwRWEAUmBY
48022,docs.google.com/spreadsheets/d/1GzjU3sVo1FjAUgzXE3La7OfD63vBDtnGLJOYV65jlf0,https://drive.google.com/drive/u/0/folders/1zfx7mIQ1kL2sVQrH3Y4lGdN7ZDUqyLsG,https://docs.google.com/spreadsheets/d/1gTrHtOfSSniyevnDLd2Z6JYXB9lj0G4Y48xM94xETG4,https://docs.google.com/spreadsheets/d/1aWOxrvP_tL2Pnam7td1fEvvHkMgJ1s1gthjsNA1vOGc
48023,docs.google.com/spreadsheets/d/12sKWvgoilf_UZTnrpCYYXLxof6QqtUW157LsAaFJ8r8,https://drive.google.com/drive/u/0/folders/1Fqt_xaRSRj3RG6GluMDcXaLUnuLHVRK_,https://docs.google.com/spreadsheets/d/12OrDgYfDlMUv3C5U3fkrkXCRc-oICL_XkcGKjdbC72Q,https://docs.google.com/spreadsheets/d/1MERoT_wPuqmFKcC3Dvm-L7_e5hFy9b7suDbOGivmAwA
48024,docs.google.com/spreadsheets/d/1IqgAc16cIah6tghsNRCVZAGJTOfiOPpBAXZPi8EIkak,https://drive.google.com/drive/u/0/folders/1POyIDdnaq5hf9gCkRPzQBjkacy0HFrk9,https://docs.google.com/spreadsheets/d/1syhULQgpURdJIaQB3ihgETZL72yqGBa6ybCsJLcQUmk,https://docs.google.com/spreadsheets/d/1udr81xzFtfleOZluI0URae21ki0uTeP_4zHcqtum2ZQ
48025,docs.google.com/spreadsheets/d/11r1bIFJoF2ubRZVjIChb_LfWioZlWlFDoHqOpI_0hTs,https://drive.google.com/drive/u/0/folders/1rUlLAvxkmxECbmUD5HTLCctElIi6DfvS,https://docs.google.com/spreadsheets/d/1ZJHQjXbK2TH5AoZEwv5tzVaR7MxeDdLuFnKLiHjqWNU,https://docs.google.com/spreadsheets/d/1LtM5nS1pQlRCiIM6zDFyitcuC7VrJB2M0bCly6ddFJY
48026,docs.google.com/spreadsheets/d/10CCubwjy-aLqUEaCHM7oNtYLN-G4DpeJAzDv7_yhBVU,https://drive.google.com/drive/u/0/folders/17ewU0fU7K-o-yXj8LxrpWGBMCPt3VkcN,https://docs.google.com/spreadsheets/d/1SxA71_W1H6a8MaJ9Hj-7AWB0DbfrU45pAJ0QAzy-Nig,https://docs.google.com/spreadsheets/d/1PCaBg_V73w7vwvH9QDOirHuxt-liR317R0Prl8j7Sjs
48027,docs.google.com/spreadsheets/d/19tRT32Z4wSshd_dcap06pCoLtFFXGJEs1cNgjDCufOk,https://drive.google.com/drive/u/0/folders/1yPz1JnLEjpPAP2Cd4ByQPzXiIMs4fMHN,https://docs.google.com/spreadsheets/d/1zeZqYC2XHAljYEEaihwZpJ3tc0qeB18rWorQa_LTIBc,https://docs.google.com/spreadsheets/d/1hY7CUk9gd9FU3yXZcyXtsXIpBFwzrBrfo3gq7IEi2DU
48028,docs.google.com/spreadsheets/d/1ysbs2ZdTnMfs3oH-9MXdQQrWgA2IKX4mMykeLiQs7Fs,https://drive.google.com/drive/u/0/folders/1cDaXLLhuhLdpn-gmry2jrrPV3wPKRHeB,https://docs.google.com/spreadsheets/d/1xERMA3suXFB-F2qJlwRiNRJ-S5obiy_Gxw7HdCch-ZQ,https://docs.google.com/spreadsheets/d/1VN8CePaFirQF_21HlCo4udf0xlXc18hR06O8dxx8DF8
48029,docs.google.com/spreadsheets/d/1oblCR50l-hrNlnwhgWcvSguHb1uqqFkVFUwx2hIyFYw,https://drive.google.com/drive/u/0/folders/1Z4vqpR7ktt-MX7SSnAVuWO0vaJxSNyGn,https://docs.google.com/spreadsheets/d/1CIiYpNkgi-EBPydl5tMf4jg274tOuNzvt0_1eQcBNoQ,https://docs.google.com/spreadsheets/d/1SGEjWh63g3uOf3eTOhbsPcIjuXQa4JeihGvlngLlFW0
48030,docs.google.com/spreadsheets/d/1bC1kt8mpR1EYQZaK5ZtK9I6EY0UYYtnorQzuPA_CK0U,https://drive.google.com/drive/u/0/folders/1ox-qX-knHX9jiby3Up2dh40ZgLrZfHU5,https://docs.google.com/spreadsheets/d/1g3dMK9iyr_TM_IMuxtsAmxii2mykRCGhm2soMFgCsV4,https://docs.google.com/spreadsheets/d/1nnBvv2MWn8zcGw6saCxa_LIfekWOSVTmr2y7U1gygJ0
48031,docs.google.com/spreadsheets/d/1_ZSq_o27i_HS31JuobMvGMBOBz6jk3VGu1hxwmg5TbI,https://drive.google.com/drive/u/0/folders/1-brzJoedlk2RMDryZpCS1c7ZHcn6JjRl,https://docs.google.com/spreadsheets/d/1qVWX66zUN4rbDSRhzkEjlIxUrH0RgtEVigcvQkk547o,https://docs.google.com/spreadsheets/d/1ZLihgUlH8Ut_NwTzYQPptqTPCN8-q-xiAKRQuZR1q1w
48032,docs.google.com/spreadsheets/d/1XjRWNMiEews3bn6VHAeAkFPGYbw147Tr0OiVldPs0PY,https://drive.google.com/drive/u/0/folders/17ShGhub_058fRmWc55l9pH2SRPgJPseL,https://docs.google.com/spreadsheets/d/1BfCGP8RB_RNjF6L-idwuWTE7DFl2YBp_a9ajFP12PQw,https://docs.google.com/spreadsheets/d/10z3BbtbUreDmtW-OU0HM-iT36kcwn3ow0pUhbNYwiNI
48033,docs.google.com/spreadsheets/d/1VqZA3knzjJ7S1_0wnwFO3LCy2rv0jh9IONTwldm7Nzw,https://drive.google.com/drive/u/0/folders/1O8JtStk_lh7qrxtKXP6VM9Kt_PHF1R67,https://docs.google.com/spreadsheets/d/1tE9g7d9giBZn2-ciho4cu_e7ujJDJPnIy85NeTFBTtU,https://docs.google.com/spreadsheets/d/1NpX7Xu-2pZdYm5B2ofwZ-wDKeyYFoyRDQkftRPevDkw
48034,docs.google.com/spreadsheets/d/192BMyCvV93c5kJinh1CQ5ow2wefkc71C4qpXzf0PbFY,https://drive.google.com/drive/u/0/folders/17snDK1YMAx17YoiEfRhnfbHdkF0xN-ML,https://docs.google.com/spreadsheets/d/1QibbW-idNcAbgXqEnSB4GMY4J5CIfeTj_B72N1CJUrI,https://docs.google.com/spreadsheets/d/1xNGE-krBq4dQwIHd_GZT8YMcUTRbMlN8Q96NCRMBK8w
59001,docs.google.com/spreadsheets/d/1audBf0y4NepdHcjkb2r4p0VWfJbhqBoZdQyxwR2hLAg,https://drive.google.com/drive/u/0/folders/1iF3XvMqz_xOeIP7Umt6nNOON4AlNk1Br,https://docs.google.com/spreadsheets/d/1IQNkLPSAm8ym3YZ13ckpQtG0ezlwtcAjB6kEZL7CTpw,https://docs.google.com/spreadsheets/d/1yZC3XSkDeYehRrdGNyAo5B4wvBoCY6gfvyH5dTz0A8o
59002,docs.google.com/spreadsheets/d/1ehiL4MsH2QSXZ4NGFRJqPdCQG3Ts4ammWnkHZXeFqO8,https://drive.google.com/drive/u/0/folders/1t2w8iwCy9LyDdHq51nE5QXwAn0YZEcdm,https://docs.google.com/spreadsheets/d/1MQpNWmuNczWPHk7GiY3eZ_ujemWBUKG049RBNnr7TE8,https://docs.google.com/spreadsheets/d/1QSZKH3VEzpUaX_POKFfIW0hIyrIUQYH4MZiBYzRE61o
